,Region,Country,State,City,Month,Day,Year,AvgTemperature
1466915,North America,US,Alabama,Huntsville,3,27,2013,40.0
1466916,North America,US,Alabama,Huntsville,3,28,2013,46.3
1466917,North America,US,Alabama,Huntsville,3,29,2013,52.4
1466918,North America,US,Alabama,Huntsville,3,30,2013,56.1
1466919,North America,US,Alabama,Huntsville,3,31,2013,58.4
1466920,North America,US,Alabama,Huntsville,4,1,2013,57.2
1466921,North America,US,Alabama,Huntsville,4,2,2013,51.3
1466922,North America,US,Alabama,Huntsville,4,3,2013,48.5
1466923,North America,US,Alabama,Huntsville,4,4,2013,46.4
1466924,North America,US,Alabama,Huntsville,4,5,2013,51.6
1466925,North America,US,Alabama,Huntsville,4,6,2013,56.2
1466926,North America,US,Alabama,Huntsville,4,7,2013,61.3
1466927,North America,US,Alabama,Huntsville,4,8,2013,65.6
1466928,North America,US,Alabama,Huntsville,4,9,2013,69.3
1466929,North America,US,Alabama,Huntsville,4,10,2013,73.3
1466930,North America,US,Alabama,Huntsville,4,11,2013,70.9
1466931,North America,US,Alabama,Huntsville,4,12,2013,56.0
1466932,North America,US,Alabama,Huntsville,4,13,2013,56.9
1466933,North America,US,Alabama,Huntsville,4,14,2013,58.1
1466934,North America,US,Alabama,Huntsville,4,15,2013,57.8
1466935,North America,US,Alabama,Huntsville,4,16,2013,71.1
1466936,North America,US,Alabama,Huntsville,4,17,2013,75.5
1466937,North America,US,Alabama,Huntsville,4,18,2013,74.7
1466938,North America,US,Alabama,Huntsville,4,19,2013,58.5
1466939,North America,US,Alabama,Huntsville,4,20,2013,49.0
1466940,North America,US,Alabama,Huntsville,4,21,2013,56.0
1466941,North America,US,Alabama,Huntsville,4,22,2013,60.3
1466942,North America,US,Alabama,Huntsville,4,23,2013,63.4
1466943,North America,US,Alabama,Huntsville,4,24,2013,61.7
1466944,North America,US,Alabama,Huntsville,4,25,2013,53.2
1466945,North America,US,Alabama,Huntsville,4,26,2013,56.7
1466946,North America,US,Alabama,Huntsville,4,27,2013,62.5
1466947,North America,US,Alabama,Huntsville,4,28,2013,65.0
1466948,North America,US,Alabama,Huntsville,4,29,2013,63.7
1466949,North America,US,Alabama,Huntsville,4,30,2013,65.8
1466950,North America,US,Alabama,Huntsville,5,1,2013,69.3
1466951,North America,US,Alabama,Huntsville,5,2,2013,66.3
1466952,North America,US,Alabama,Huntsville,5,3,2013,66.3
1466953,North America,US,Alabama,Huntsville,5,4,2013,48.8
1466954,North America,US,Alabama,Huntsville,5,5,2013,49.4
1466955,North America,US,Alabama,Huntsville,5,6,2013,52.2
1466956,North America,US,Alabama,Huntsville,5,7,2013,51.0
1466957,North America,US,Alabama,Huntsville,5,8,2013,63.4
1466958,North America,US,Alabama,Huntsville,5,9,2013,68.7
1466959,North America,US,Alabama,Huntsville,5,10,2013,67.2
1466960,North America,US,Alabama,Huntsville,5,11,2013,67.7
1466961,North America,US,Alabama,Huntsville,5,12,2013,60.4
1466962,North America,US,Alabama,Huntsville,5,13,2013,56.5
1466963,North America,US,Alabama,Huntsville,5,14,2013,65.6
1466964,North America,US,Alabama,Huntsville,5,15,2013,72.4
1466965,North America,US,Alabama,Huntsville,5,16,2013,72.9
1466966,North America,US,Alabama,Huntsville,5,17,2013,69.5
1466967,North America,US,Alabama,Huntsville,5,18,2013,71.3
1466968,North America,US,Alabama,Huntsville,5,19,2013,75.8
1466969,North America,US,Alabama,Huntsville,5,20,2013,72.8
1466970,North America,US,Alabama,Huntsville,5,21,2013,77.9
1466971,North America,US,Alabama,Huntsville,5,22,2013,75.2
1466972,North America,US,Alabama,Huntsville,5,23,2013,72.3
1466973,North America,US,Alabama,Huntsville,5,24,2013,67.2
1466974,North America,US,Alabama,Huntsville,5,25,2013,64.9
1466975,North America,US,Alabama,Huntsville,5,26,2013,69.7
1466976,North America,US,Alabama,Huntsville,5,27,2013,68.7
1466977,North America,US,Alabama,Huntsville,5,28,2013,76.5
1466978,North America,US,Alabama,Huntsville,5,29,2013,79.5
1466979,North America,US,Alabama,Huntsville,5,30,2013,79.6
1466980,North America,US,Alabama,Huntsville,5,31,2013,79.9
1466981,North America,US,Alabama,Huntsville,6,1,2013,78.0
1466982,North America,US,Alabama,Huntsville,6,2,2013,74.6
1466983,North America,US,Alabama,Huntsville,6,3,2013,74.7
1466984,North America,US,Alabama,Huntsville,6,4,2013,74.7
1466985,North America,US,Alabama,Huntsville,6,5,2013,74.9
1466986,North America,US,Alabama,Huntsville,6,6,2013,73.5
1466987,North America,US,Alabama,Huntsville,6,7,2013,74.0
1466988,North America,US,Alabama,Huntsville,6,8,2013,73.4
1466989,North America,US,Alabama,Huntsville,6,9,2013,76.5
1466990,North America,US,Alabama,Huntsville,6,10,2013,76.3
1466991,North America,US,Alabama,Huntsville,6,11,2013,82.3
1466992,North America,US,Alabama,Huntsville,6,12,2013,84.5
1466993,North America,US,Alabama,Huntsville,6,13,2013,83.3
1466994,North America,US,Alabama,Huntsville,6,14,2013,77.3
1466995,North America,US,Alabama,Huntsville,6,15,2013,76.2
1466996,North America,US,Alabama,Huntsville,6,16,2013,80.1
1466997,North America,US,Alabama,Huntsville,6,17,2013,76.7
1466998,North America,US,Alabama,Huntsville,6,18,2013,75.2
1466999,North America,US,Alabama,Huntsville,6,19,2013,76.9
1467000,North America,US,Alabama,Huntsville,6,20,2013,79.6
1467001,North America,US,Alabama,Huntsville,6,21,2013,77.5
1467002,North America,US,Alabama,Huntsville,6,22,2013,79.3
1467003,North America,US,Alabama,Huntsville,6,23,2013,74.9
1467004,North America,US,Alabama,Huntsville,6,24,2013,79.4
1467005,North America,US,Alabama,Huntsville,6,25,2013,80.6
1467006,North America,US,Alabama,Huntsville,6,26,2013,82.7
1467007,North America,US,Alabama,Huntsville,6,27,2013,82.7
1467008,North America,US,Alabama,Huntsville,6,28,2013,81.5
1467009,North America,US,Alabama,Huntsville,6,29,2013,81.3
1467010,North America,US,Alabama,Huntsville,6,30,2013,77.5
1467011,North America,US,Alabama,Huntsville,7,1,2013,74.2
1467012,North America,US,Alabama,Huntsville,7,2,2013,74.8
1467013,North America,US,Alabama,Huntsville,7,3,2013,75.6
1467014,North America,US,Alabama,Huntsville,7,4,2013,72.6
1467015,North America,US,Alabama,Huntsville,7,5,2013,72.7
1467016,North America,US,Alabama,Huntsville,7,6,2013,72.9
1467017,North America,US,Alabama,Huntsville,7,7,2013,75.9
1467018,North America,US,Alabama,Huntsville,7,8,2013,78.4
1467019,North America,US,Alabama,Huntsville,7,9,2013,81.6
1467020,North America,US,Alabama,Huntsville,7,10,2013,82.2
1467021,North America,US,Alabama,Huntsville,7,11,2013,78.0
1467022,North America,US,Alabama,Huntsville,7,12,2013,77.9
1467023,North America,US,Alabama,Huntsville,7,13,2013,75.2
1467024,North America,US,Alabama,Huntsville,7,14,2013,79.0
1467025,North America,US,Alabama,Huntsville,7,15,2013,80.2
1467026,North America,US,Alabama,Huntsville,7,16,2013,81.6
1467027,North America,US,Alabama,Huntsville,7,17,2013,83.2
1467028,North America,US,Alabama,Huntsville,7,18,2013,82.9
1467029,North America,US,Alabama,Huntsville,7,19,2013,82.4
1467030,North America,US,Alabama,Huntsville,7,20,2013,81.3
1467031,North America,US,Alabama,Huntsville,7,21,2013,80.2
1467032,North America,US,Alabama,Huntsville,7,22,2013,75.4
1467033,North America,US,Alabama,Huntsville,7,23,2013,74.6
1467034,North America,US,Alabama,Huntsville,7,24,2013,75.4
1467035,North America,US,Alabama,Huntsville,7,25,2013,77.2
1467036,North America,US,Alabama,Huntsville,7,26,2013,75.6
1467037,North America,US,Alabama,Huntsville,7,27,2013,73.9
1467038,North America,US,Alabama,Huntsville,7,28,2013,76.8
1467039,North America,US,Alabama,Huntsville,7,29,2013,74.8
1467040,North America,US,Alabama,Huntsville,7,30,2013,75.5
1467041,North America,US,Alabama,Huntsville,7,31,2013,76.9
1467042,North America,US,Alabama,Huntsville,8,1,2013,78.4
1467043,North America,US,Alabama,Huntsville,8,2,2013,75.5
1467044,North America,US,Alabama,Huntsville,8,3,2013,75.3
1467045,North America,US,Alabama,Huntsville,8,4,2013,78.2
1467046,North America,US,Alabama,Huntsville,8,5,2013,75.0
1467047,North America,US,Alabama,Huntsville,8,6,2013,75.7
1467048,North America,US,Alabama,Huntsville,8,7,2013,77.8
1467049,North America,US,Alabama,Huntsville,8,8,2013,76.2
1467050,North America,US,Alabama,Huntsville,8,9,2013,78.0
1467051,North America,US,Alabama,Huntsville,8,10,2013,76.4
1467052,North America,US,Alabama,Huntsville,8,11,2013,77.6
1467053,North America,US,Alabama,Huntsville,8,12,2013,78.5
1467054,North America,US,Alabama,Huntsville,8,13,2013,77.8
1467055,North America,US,Alabama,Huntsville,8,14,2013,75.4
1467056,North America,US,Alabama,Huntsville,8,15,2013,69.6
1467057,North America,US,Alabama,Huntsville,8,16,2013,69.2
1467058,North America,US,Alabama,Huntsville,8,17,2013,68.5
1467059,North America,US,Alabama,Huntsville,8,18,2013,69.9
1467060,North America,US,Alabama,Huntsville,8,19,2013,73.4
1467061,North America,US,Alabama,Huntsville,8,20,2013,75.8
1467062,North America,US,Alabama,Huntsville,8,21,2013,77.3
1467063,North America,US,Alabama,Huntsville,8,22,2013,77.2
1467064,North America,US,Alabama,Huntsville,8,23,2013,77.8
1467065,North America,US,Alabama,Huntsville,8,24,2013,78.4
1467066,North America,US,Alabama,Huntsville,8,25,2013,77.3
1467067,North America,US,Alabama,Huntsville,8,26,2013,74.5
1467068,North America,US,Alabama,Huntsville,8,27,2013,74.1
1467069,North America,US,Alabama,Huntsville,8,28,2013,76.9
1467070,North America,US,Alabama,Huntsville,8,29,2013,79.5
1467071,North America,US,Alabama,Huntsville,8,30,2013,81.7
1467072,North America,US,Alabama,Huntsville,8,31,2013,82.3
1467073,North America,US,Alabama,Huntsville,9,1,2013,80.9
1467074,North America,US,Alabama,Huntsville,9,2,2013,76.3
1467075,North America,US,Alabama,Huntsville,9,3,2013,79.5
1467076,North America,US,Alabama,Huntsville,9,4,2013,74.9
1467077,North America,US,Alabama,Huntsville,9,5,2013,73.2
1467078,North America,US,Alabama,Huntsville,9,6,2013,74.7
1467079,North America,US,Alabama,Huntsville,9,7,2013,76.8
1467080,North America,US,Alabama,Huntsville,9,8,2013,78.0
1467081,North America,US,Alabama,Huntsville,9,9,2013,79.3
1467082,North America,US,Alabama,Huntsville,9,10,2013,80.5
1467083,North America,US,Alabama,Huntsville,9,11,2013,79.3
1467084,North America,US,Alabama,Huntsville,9,12,2013,78.6
1467085,North America,US,Alabama,Huntsville,9,13,2013,74.6
1467086,North America,US,Alabama,Huntsville,9,14,2013,66.5
1467087,North America,US,Alabama,Huntsville,9,15,2013,68.5
1467088,North America,US,Alabama,Huntsville,9,16,2013,72.1
1467089,North America,US,Alabama,Huntsville,9,17,2013,74.4
1467090,North America,US,Alabama,Huntsville,9,18,2013,74.0
1467091,North America,US,Alabama,Huntsville,9,19,2013,74.6
1467092,North America,US,Alabama,Huntsville,9,20,2013,75.1
1467093,North America,US,Alabama,Huntsville,9,21,2013,71.7
1467094,North America,US,Alabama,Huntsville,9,22,2013,64.5
1467095,North America,US,Alabama,Huntsville,9,23,2013,67.2
1467096,North America,US,Alabama,Huntsville,9,24,2013,68.5
1467097,North America,US,Alabama,Huntsville,9,25,2013,70.6
1467098,North America,US,Alabama,Huntsville,9,26,2013,71.6
1467099,North America,US,Alabama,Huntsville,9,27,2013,70.6
1467100,North America,US,Alabama,Huntsville,9,28,2013,67.8
1467101,North America,US,Alabama,Huntsville,9,29,2013,65.0
1467102,North America,US,Alabama,Huntsville,9,30,2013,67.6
1467103,North America,US,Alabama,Huntsville,10,1,2013,69.4
1467104,North America,US,Alabama,Huntsville,10,2,2013,72.2
1467105,North America,US,Alabama,Huntsville,10,3,2013,74.2
1467106,North America,US,Alabama,Huntsville,10,4,2013,74.0
1467107,North America,US,Alabama,Huntsville,10,5,2013,75.8
1467108,North America,US,Alabama,Huntsville,10,6,2013,73.3
1467109,North America,US,Alabama,Huntsville,10,7,2013,60.7
1467110,North America,US,Alabama,Huntsville,10,8,2013,62.1
1467111,North America,US,Alabama,Huntsville,10,9,2013,68.3
1467112,North America,US,Alabama,Huntsville,10,10,2013,68.5
1467113,North America,US,Alabama,Huntsville,10,11,2013,67.3
1467114,North America,US,Alabama,Huntsville,10,12,2013,67.0
1467115,North America,US,Alabama,Huntsville,10,13,2013,69.3
1467116,North America,US,Alabama,Huntsville,10,14,2013,68.3
1467117,North America,US,Alabama,Huntsville,10,15,2013,68.3
1467118,North America,US,Alabama,Huntsville,10,16,2013,65.2
1467119,North America,US,Alabama,Huntsville,10,17,2013,64.7
1467120,North America,US,Alabama,Huntsville,10,18,2013,54.5
1467121,North America,US,Alabama,Huntsville,10,19,2013,58.0
1467122,North America,US,Alabama,Huntsville,10,20,2013,45.1
1467123,North America,US,Alabama,Huntsville,10,21,2013,53.5
1467124,North America,US,Alabama,Huntsville,10,22,2013,57.9
1467125,North America,US,Alabama,Huntsville,10,23,2013,51.4
1467126,North America,US,Alabama,Huntsville,10,24,2013,47.9
1467127,North America,US,Alabama,Huntsville,10,25,2013,44.8
1467128,North America,US,Alabama,Huntsville,10,26,2013,43.5
1467129,North America,US,Alabama,Huntsville,10,27,2013,57.7
1467130,North America,US,Alabama,Huntsville,10,28,2013,61.2
1467131,North America,US,Alabama,Huntsville,10,29,2013,62.3
1467132,North America,US,Alabama,Huntsville,10,30,2013,67.0
1467133,North America,US,Alabama,Huntsville,10,31,2013,67.8
1467134,North America,US,Alabama,Huntsville,11,1,2013,65.2
1467135,North America,US,Alabama,Huntsville,11,2,2013,54.3
1467136,North America,US,Alabama,Huntsville,11,3,2013,49.0
1467137,North America,US,Alabama,Huntsville,11,4,2013,51.6
1467138,North America,US,Alabama,Huntsville,11,5,2013,56.3
1467139,North America,US,Alabama,Huntsville,11,6,2013,62.2
1467140,North America,US,Alabama,Huntsville,11,7,2013,64.5
1467141,North America,US,Alabama,Huntsville,11,8,2013,44.7
1467142,North America,US,Alabama,Huntsville,11,9,2013,48.2
1467143,North America,US,Alabama,Huntsville,11,10,2013,54.9
1467144,North America,US,Alabama,Huntsville,11,11,2013,51.6
1467145,North America,US,Alabama,Huntsville,11,12,2013,46.3
1467146,North America,US,Alabama,Huntsville,11,13,2013,36.7
1467147,North America,US,Alabama,Huntsville,11,14,2013,38.3
1467148,North America,US,Alabama,Huntsville,11,15,2013,47.5
1467149,North America,US,Alabama,Huntsville,11,16,2013,56.0
1467150,North America,US,Alabama,Huntsville,11,17,2013,65.0
1467151,North America,US,Alabama,Huntsville,11,18,2013,62.8
1467152,North America,US,Alabama,Huntsville,11,19,2013,47.8
1467153,North America,US,Alabama,Huntsville,11,20,2013,46.8
1467154,North America,US,Alabama,Huntsville,11,21,2013,55.3
1467155,North America,US,Alabama,Huntsville,11,22,2013,59.1
1467156,North America,US,Alabama,Huntsville,11,23,2013,49.6
1467157,North America,US,Alabama,Huntsville,11,24,2013,33.1
1467158,North America,US,Alabama,Huntsville,11,25,2013,35.4
1467159,North America,US,Alabama,Huntsville,11,26,2013,40.5
1467160,North America,US,Alabama,Huntsville,11,27,2013,35.2
1467161,North America,US,Alabama,Huntsville,11,28,2013,28.9
1467162,North America,US,Alabama,Huntsville,11,29,2013,35.7
1467163,North America,US,Alabama,Huntsville,11,30,2013,41.6
1467164,North America,US,Alabama,Huntsville,12,1,2013,44.4
1467165,North America,US,Alabama,Huntsville,12,2,2013,51.4
1467166,North America,US,Alabama,Huntsville,12,3,2013,54.5
1467167,North America,US,Alabama,Huntsville,12,4,2013,63.3
1467168,North America,US,Alabama,Huntsville,12,5,2013,69.7
1467169,North America,US,Alabama,Huntsville,12,6,2013,44.3
1467170,North America,US,Alabama,Huntsville,12,7,2013,34.9
1467171,North America,US,Alabama,Huntsville,12,8,2013,38.3
1467172,North America,US,Alabama,Huntsville,12,9,2013,43.9
1467173,North America,US,Alabama,Huntsville,12,10,2013,36.7
1467174,North America,US,Alabama,Huntsville,12,11,2013,33.9
1467175,North America,US,Alabama,Huntsville,12,12,2013,33.8
1467176,North America,US,Alabama,Huntsville,12,13,2013,33.3
1467177,North America,US,Alabama,Huntsville,12,14,2013,47.7
1467178,North America,US,Alabama,Huntsville,12,15,2013,38.0
1467179,North America,US,Alabama,Huntsville,12,16,2013,37.5
1467180,North America,US,Alabama,Huntsville,12,17,2013,46.0
1467181,North America,US,Alabama,Huntsville,12,18,2013,41.7
1467182,North America,US,Alabama,Huntsville,12,19,2013,44.6
1467183,North America,US,Alabama,Huntsville,12,20,2013,58.0
1467184,North America,US,Alabama,Huntsville,12,21,2013,66.0
1467185,North America,US,Alabama,Huntsville,12,22,2013,62.2
1467186,North America,US,Alabama,Huntsville,12,23,2013,45.8
1467187,North America,US,Alabama,Huntsville,12,24,2013,31.3
1467188,North America,US,Alabama,Huntsville,12,25,2013,31.6
1467189,North America,US,Alabama,Huntsville,12,26,2013,37.0
1467190,North America,US,Alabama,Huntsville,12,27,2013,37.8
1467191,North America,US,Alabama,Huntsville,12,28,2013,39.9
1467192,North America,US,Alabama,Huntsville,12,29,2013,44.8
1467193,North America,US,Alabama,Huntsville,12,30,2013,40.2
1467194,North America,US,Alabama,Huntsville,12,31,2013,35.8
1476095,North America,US,Alabama,Mobile,1,1,2013,62.8
1476096,North America,US,Alabama,Mobile,1,2,2013,53.8
1476097,North America,US,Alabama,Mobile,1,3,2013,42.8
1476098,North America,US,Alabama,Mobile,1,4,2013,42.5
1476099,North America,US,Alabama,Mobile,1,5,2013,45.0
1476100,North America,US,Alabama,Mobile,1,6,2013,47.5
1476101,North America,US,Alabama,Mobile,1,7,2013,46.9
1476102,North America,US,Alabama,Mobile,1,8,2013,54.0
1476103,North America,US,Alabama,Mobile,1,9,2013,63.0
1476104,North America,US,Alabama,Mobile,1,10,2013,67.6
1476105,North America,US,Alabama,Mobile,1,11,2013,68.4
1476106,North America,US,Alabama,Mobile,1,12,2013,69.7
1476107,North America,US,Alabama,Mobile,1,13,2013,71.7
1476108,North America,US,Alabama,Mobile,1,14,2013,64.4
1476109,North America,US,Alabama,Mobile,1,15,2013,50.2
1476110,North America,US,Alabama,Mobile,1,16,2013,51.6
1476111,North America,US,Alabama,Mobile,1,17,2013,41.8
1476112,North America,US,Alabama,Mobile,1,18,2013,44.5
1476113,North America,US,Alabama,Mobile,1,19,2013,47.7
1476114,North America,US,Alabama,Mobile,1,20,2013,49.8
1476115,North America,US,Alabama,Mobile,1,21,2013,51.9
1476116,North America,US,Alabama,Mobile,1,22,2013,49.0
1476117,North America,US,Alabama,Mobile,1,23,2013,48.9
1476118,North America,US,Alabama,Mobile,1,24,2013,56.5
1476119,North America,US,Alabama,Mobile,1,25,2013,59.9
1476120,North America,US,Alabama,Mobile,1,26,2013,61.0
1476121,North America,US,Alabama,Mobile,1,27,2013,59.5
1476122,North America,US,Alabama,Mobile,1,28,2013,62.4
1476123,North America,US,Alabama,Mobile,1,29,2013,69.2
1476124,North America,US,Alabama,Mobile,1,30,2013,67.7
1476125,North America,US,Alabama,Mobile,1,31,2013,47.2
1476126,North America,US,Alabama,Mobile,2,1,2013,47.9
1476127,North America,US,Alabama,Mobile,2,2,2013,47.5
1476128,North America,US,Alabama,Mobile,2,3,2013,55.1
1476129,North America,US,Alabama,Mobile,2,4,2013,52.1
